Date,Close,Open,High,Low,Volume,Change %
22-Jan-20,"8,680.00","8,775.00","8,865.00","8,600.00",4.72K,-0.80%
21-Jan-20,"8,750.00","8,720.00","8,825.00","8,515.00",7.46K,0.92%
20-Jan-20,"8,670.00","8,740.00","8,760.00","8,535.00",-,-0.80%
19-Jan-20,"8,740.00","8,835.00","8,922.50","8,645.00",-,-2.07%
17-Jan-20,"8,925.00","8,765.00","9,085.00","8,720.00",6.90K,1.54%
16-Jan-20,"8,790.00","8,925.00","8,955.00","8,615.00",5.82K,-1.01%
15-Jan-20,"8,880.00","8,810.00","8,995.00","8,635.00",7.02K,1.49%
14-Jan-20,"8,750.00","8,165.00","8,955.00","8,150.00",13.50K,6.71%
13-Jan-20,"8,200.00","8,235.00","8,300.00","8,100.00",3.21K,-1.00%
12-Jan-20,"8,282.50","7,965.00","8,282.50","7,965.00",-,1.81%
10-Jan-20,"8,135.00","7,855.00","8,220.00","7,700.00",13.11K,3.17%
9-Jan-20,"7,885.00","8,120.00","8,170.00","7,800.00",10.40K,-2.77%
8-Jan-20,"8,110.00","8,165.00","8,595.00","7,915.00",16.33K,-2.05%
7-Jan-20,"8,280.00","7,725.00","8,300.00","7,725.00",11.53K,8.73%
6-Jan-20,"7,615.00","7,435.00","7,685.00","7,385.00",6.10K,2.46%
5-Jan-20,"7,432.50","7,402.50","7,445.00","7,385.00",-,0.64%
3-Jan-20,"7,385.00","6,960.00","7,500.00","6,860.00",8.66K,6.41%
2-Jan-20,"6,940.00","7,225.00","7,225.00","6,900.00",4.75K,-3.74%
1-Jan-20,"7,210.00","7,220.00","7,230.00","7,202.50",-,0.00%
31-Dec-19,"7,210.00","7,295.00","7,350.00","7,160.00",2.95K,-1.03%
30-Dec-19,"7,285.00","7,445.00","7,480.00","7,245.00",3.12K,-2.15%
29-Dec-19,"7,445.00","7,270.00","7,470.00","7,187.50",-,3.35%
27-Dec-19,"7,203.80","7,195.00","7,245.00","7,055.00",0.61K,-0.64%
26-Dec-19,"7,250.00","7,220.00","7,445.00","7,170.00",4.30K,-2.13%
25-Dec-19,"7,407.50","7,265.00","7,407.50","7,265.00",-,2.38%
24-Dec-19,"7,235.00","7,330.00","7,430.00","7,215.00",3.52K,-2.36%
23-Dec-19,"7,410.00","7,420.00","7,715.00","7,290.00",7.85K,-1.98%
22-Dec-19,"7,560.00","7,262.50","7,577.50","7,225.00",-,4.56%
20-Dec-19,"7,230.00","7,160.00","7,235.00","7,085.00",2.48K,0.91%
19-Dec-19,"7,165.00","7,280.00","7,440.00","7,055.00",4.60K,0.42%
18-Dec-19,"7,135.00","6,575.00","7,235.00","6,420.00",11.82K,8.43%
17-Dec-19,"6,580.00","6,880.00","6,940.00","6,560.00",5.98K,-4.08%
16-Dec-19,"6,860.00","7,120.00","7,145.00","6,790.00",7.72K,-3.52%
15-Dec-19,"7,110.00","7,215.00","7,287.50","7,082.50",-,-2.13%
13-Dec-19,"7,265.00","7,215.00","7,335.00","7,200.00",3.65K,0.00%
12-Dec-19,"7,265.00","7,210.00","7,370.00","7,070.00",4.52K,1.25%
11-Dec-19,"7,175.00","7,250.00","7,290.00","7,130.00",2.98K,-0.55%
10-Dec-19,"7,215.00","7,345.00","7,410.00","7,165.00",3.36K,-1.43%
9-Dec-19,"7,320.00","7,570.00","7,705.00","7,290.00",3.53K,-3.05%
8-Dec-19,"7,550.00","7,467.50","7,585.00","7,427.50",-,1.21%
6-Dec-19,"7,460.00","7,435.00","7,655.00","7,335.00",3.51K,0.54%
5-Dec-19,"7,420.00","7,255.00","7,525.00","7,180.00",4.44K,2.77%
4-Dec-19,"7,220.00","7,335.00","7,965.00","7,085.00",8.67K,-1.63%
3-Dec-19,"7,340.00","7,370.00","7,445.00","7,260.00",1.71K,0.07%
2-Dec-19,"7,335.00","7,465.00","7,555.00","7,195.00",4.33K,-1.71%
1-Dec-19,"7,462.50","7,812.50","7,850.00","7,452.50",-,-4.03%
29-Nov-19,"7,775.70","7,530.00","7,800.00","7,365.00",2.45K,4.72%
28-Nov-19,"7,425.00","7,547.50","7,657.50","7,365.00",-,-1.92%
27-Nov-19,"7,570.00","7,150.00","7,700.00","6,835.00",8.58K,6.39%
26-Nov-19,"7,115.00","7,205.00","7,345.00","7,015.00",5.90K,-0.70%
25-Nov-19,"7,165.00","7,050.00","7,375.00","6,510.00",10.02K,3.69%
24-Nov-19,"6,910.00","7,440.00","7,440.00","6,870.00",-,-5.73%
22-Nov-19,"7,330.00","7,620.00","7,735.00","6,775.00",9.94K,-3.30%
21-Nov-19,"7,580.00","8,110.00","8,140.00","7,360.00",5.63K,-6.54%
20-Nov-19,"8,110.00","8,145.00","8,275.00","8,045.00",3.89K,0.00%
19-Nov-19,"8,110.00","8,200.00","8,215.00","8,005.00",3.01K,-1.16%
18-Nov-19,"8,205.00","8,550.00","8,565.00","8,005.00",4.00K,-3.53%
17-Nov-19,"8,505.00","8,557.50","8,662.50","8,495.00",-,0.00%
15-Nov-19,"8,505.00","8,680.00","8,820.00","8,355.00",4.10K,-1.96%
14-Nov-19,"8,675.00","8,805.00","8,830.00","8,590.00",2.34K,-1.25%
13-Nov-19,"8,785.00","8,815.00","8,880.00","8,730.00",2.12K,-0.57%
12-Nov-19,"8,835.00","8,735.00","8,915.00","8,555.00",3.55K,0.97%
11-Nov-19,"8,750.00","9,100.00","9,135.00","8,585.00",3.62K,-3.26%
10-Nov-19,"9,045.00","8,850.00","9,132.50","8,850.00",-,2.26%
8-Nov-19,"8,845.00","9,260.00","9,305.00","8,680.00",5.49K,-4.07%
7-Nov-19,"9,220.00","9,425.00","9,460.00","9,125.00",3.32K,-1.50%
6-Nov-19,"9,360.00","9,405.00","9,515.00","9,325.00",1.37K,-0.64%
5-Nov-19,"9,420.00","9,480.00","9,580.00","8,360.00",2.88K,-1.52%
4-Nov-19,"9,565.00","9,270.00","9,790.00","9,170.00",3.45K,3.43%
3-Nov-19,"9,247.50","9,387.50","9,387.50","9,090.00",-,0.14%
1-Nov-19,"9,235.00","9,230.00","9,360.00","9,120.00",2.64K,-0.75%
31-Oct-19,"9,305.00","9,225.00","9,510.00","9,000.00",2.09K,0.38%
30-Oct-19,"9,270.00","9,540.00","9,565.00","9,060.00",3.55K,-0.48%
29-Oct-19,"9,315.00","9,585.00","9,655.00","9,155.00",3.04K,-2.26%
28-Oct-19,"9,530.00","9,700.00","10,050.00","9,330.00",6.47K,-1.06%
27-Oct-19,"9,632.50","8,667.50","9,840.00","8,667.50",-,25.45%
25-Oct-19,"7,678.50","7,450.00","7,720.00","7,400.00",0.56K,2.52%
24-Oct-19,"7,490.00","7,420.00","7,515.00","7,355.00",3.21K,0.20%
23-Oct-19,"7,475.00","8,080.00","8,110.00","7,245.00",5.77K,-8.45%
22-Oct-19,"8,165.00","8,230.00","8,330.00","8,065.00",2.45K,-0.49%
21-Oct-19,"8,205.00","8,255.00","8,380.00","8,160.00",3.64K,-1.11%
20-Oct-19,"8,297.50","8,290.00","8,300.00","8,237.50",-,4.24%
18-Oct-19,"7,960.00","8,065.00","8,130.00","7,805.00",3.41K,-1.24%
17-Oct-19,"8,060.00","7,975.00","8,150.00","7,935.00",2.58K,1.38%
16-Oct-19,"7,950.00","8,150.00","8,195.00","7,900.00",3.69K,-2.69%
15-Oct-19,"8,170.00","8,340.00","8,435.00","8,085.00",2.75K,-2.21%
14-Oct-19,"8,355.00","8,255.00","8,435.00","8,220.00",1.77K,0.88%
13-Oct-19,"8,282.50","8,327.50","8,330.00","8,252.50",-,-0.87%
11-Oct-19,"8,355.00","8,595.00","8,850.00","8,285.00",4.13K,-2.79%
10-Oct-19,"8,595.00","8,605.00","8,670.00","8,445.00",2.72K,-0.58%
9-Oct-19,"8,645.00","8,185.00","8,780.00","8,125.00",4.72K,5.81%
8-Oct-19,"8,170.00","8,260.00","8,365.00","8,095.00",2.28K,-1.03%
7-Oct-19,"8,255.00","7,900.00","8,350.00","7,745.00",5.78K,5.36%
6-Oct-19,"7,835.00","8,217.50","8,217.50","7,785.00",-,-4.74%
4-Oct-19,"8,225.00","8,165.00","8,310.00","8,020.00",1.99K,0.80%
3-Oct-19,"8,160.00","8,285.00","8,435.00","8,075.00",2.58K,-1.33%
2-Oct-19,"8,270.00","8,330.00","8,400.00","8,185.00",1.86K,-0.66%
1-Oct-19,"8,325.00","8,360.00","8,560.00","8,235.00",3.54K,-0.12%
30-Sep-19,"8,335.00","8,090.00","8,415.00","7,710.00",4.98K,3.22%
29-Sep-19,"8,075.00","7,965.00","8,172.50","7,965.00",-,0.88%
27-Sep-19,"8,004.50","8,085.00","8,140.00","7,940.00",0.45K,-1.73%
26-Sep-19,"8,145.00","8,515.00","8,670.00","7,710.00",5.37K,-2.46%
25-Sep-19,"8,350.00","8,670.00","8,785.00","8,205.00",5.82K,-0.36%
24-Sep-19,"8,380.00","9,770.00","9,780.00","7,995.00",10.53K,-14.53%
23-Sep-19,"9,805.00","10,125.00","10,125.00","9,690.00",4.65K,-2.39%
22-Sep-19,"10,045.00","10,232.50","10,232.50","10,035.00",-,-1.33%
20-Sep-19,"10,180.00","10,155.00","10,355.00","10,095.00",2.40K,0.25%
19-Sep-19,"10,155.00","10,315.00","10,450.00","9,605.00",4.34K,-0.49%
18-Sep-19,"10,205.00","10,250.00","10,310.00","10,120.00",1.58K,-0.97%
17-Sep-19,"10,305.00","10,305.00","10,405.00","10,185.00",1.58K,1.68%
16-Sep-19,"10,135.00","10,335.00","10,430.00","10,105.00",2.31K,-2.22%
15-Sep-19,"10,365.00","10,485.00","10,502.50","10,335.00",-,0.97%
13-Sep-19,"10,265.00","10,480.00","10,560.00","10,205.00",2.88K,-1.39%
12-Sep-19,"10,410.00","10,160.00","10,470.00","10,085.00",3.10K,2.81%
11-Sep-19,"10,125.00","10,145.00","10,345.00","9,900.00",3.53K,0.65%
10-Sep-19,"10,060.00","10,360.00","10,455.00","9,945.00",3.40K,-2.99%
9-Sep-19,"10,370.00","10,490.00","10,620.00","10,115.00",3.97K,-1.00%
8-Sep-19,"10,475.00","10,405.00","10,522.50","10,405.00",-,0.14%
6-Sep-19,"10,460.00","10,635.00","11,130.00","10,230.00",6.76K,-1.55%
5-Sep-19,"10,625.00","10,790.00","10,810.00","10,530.00",3.61K,-1.94%
4-Sep-19,"10,835.00","10,840.00","10,965.00","10,470.00",3.70K,0.32%
3-Sep-19,"10,800.00","9,795.00","10,925.00","9,795.00",7.22K,2.78%
2-Sep-19,"10,507.50","9,895.00","10,600.00","9,845.00",-,6.38%
1-Sep-19,"9,877.50","9,657.50","9,932.50","9,657.50",-,3.06%
30-Aug-19,"9,584.00","9,500.00","9,630.00","9,385.00",0.36K,0.83%
29-Aug-19,"9,505.00","9,695.00","9,730.00","9,305.00",4.15K,-1.45%
28-Aug-19,"9,645.00","10,150.00","10,320.00","9,470.00",5.69K,-5.12%
27-Aug-19,"10,165.00","10,305.00","10,410.00","10,030.00",3.66K,-1.60%
26-Aug-19,"10,330.00","10,030.00","10,730.00","9,970.00",4.19K,0.78%
25-Aug-19,"10,250.00","10,237.50","10,367.50","10,075.00",-,-2.01%
23-Aug-19,"10,460.00","10,205.00","10,535.00","10,050.00",3.32K,2.70%
22-Aug-19,"10,185.00","10,040.00","10,255.00","9,765.00",3.96K,0.69%
21-Aug-19,"10,115.00","10,815.00","10,890.00","9,850.00",5.03K,-6.13%
20-Aug-19,"10,775.00","10,765.00","11,015.00","10,590.00",2.56K,0.28%
19-Aug-19,"10,745.00","10,445.00","10,890.00","10,305.00",2.65K,3.74%
18-Aug-19,"10,357.50","10,477.50","10,490.00","10,167.50",-,-1.50%
16-Aug-19,"10,515.00","10,400.00","10,590.00","9,765.00",5.25K,3.80%
15-Aug-19,"10,130.00","10,240.00","10,440.00","9,500.00",7.41K,-0.30%
14-Aug-19,"10,160.00","10,930.00","10,955.00","10,070.00",6.02K,-7.17%
13-Aug-19,"10,945.00","11,505.00","11,570.00","10,800.00",4.15K,-5.32%
12-Aug-19,"11,560.00","11,675.00","11,695.00","11,340.00",1.83K,-0.82%
11-Aug-19,"11,655.00","11,640.00","11,685.00","11,597.50",-,-2.43%
9-Aug-19,"11,945.00","11,855.00","12,235.00","11,795.00",3.52K,2.18%
8-Aug-19,"11,690.00","12,075.00","12,205.00","11,600.00",2.43K,-1.64%
7-Aug-19,"11,885.00","11,600.00","12,330.00","11,325.00",5.02K,0.46%
6-Aug-19,"11,830.00","11,925.00","12,505.00","11,700.00",3.81K,-0.67%
5-Aug-19,"11,910.00","11,070.00","12,130.00","11,070.00",4.07K,7.03%
4-Aug-19,"11,127.50","10,725.00","11,267.50","10,725.00",-,4.98%
2-Aug-19,"10,600.00","10,595.00","10,870.00","10,490.00",2.70K,1.44%
1-Aug-19,"10,450.00","10,160.00","10,665.00","10,015.00",1.88K,3.31%
31-Jul-19,"10,115.00","9,725.00","10,295.00","9,685.00",2.20K,3.90%
30-Jul-19,"9,735.00","9,565.00","9,930.00","9,470.00",2.38K,2.15%
29-Jul-19,"9,530.00","9,575.00","9,850.00","9,195.00",3.07K,-0.83%
28-Jul-19,"9,610.00","9,917.50","9,917.50","9,195.00",-,-1.57%
26-Jul-19,"9,763.50","9,875.00","9,955.00","9,645.00",0.92K,-1.03%
25-Jul-19,"9,865.00","9,780.00","10,215.00","9,735.00",3.90K,2.33%
24-Jul-19,"9,640.00","10,155.00","10,155.00","9,485.00",5.62K,-5.02%
23-Jul-19,"10,150.00","10,290.00","10,370.00","9,860.00",3.69K,0.05%
22-Jul-19,"10,145.00","10,630.00","10,720.00","10,070.00",5.22K,-5.28%
21-Jul-19,"10,710.00","10,595.00","10,825.00","10,595.00",-,2.39%
19-Jul-19,"10,460.00","10,635.00","10,845.00","10,130.00",4.70K,-0.85%
18-Jul-19,"10,550.00","9,825.00","10,825.00","9,345.00",8.51K,7.71%
17-Jul-19,"9,795.00","9,695.00","10,025.00","9,095.00",8.04K,0.67%
16-Jul-19,"9,730.00","10,840.00","11,155.00","9,460.00",8.51K,-10.82%
15-Jul-19,"10,910.00","10,945.00","11,040.00","9,915.00",7.60K,6.78%
14-Jul-19,"10,217.50","11,660.00","11,845.00","10,117.50",-,-12.89%
12-Jul-19,"11,730.00","11,405.00","12,005.00","11,195.00",3.36K,0.00%
11-Jul-19,"11,730.00","12,130.00","12,385.00","11,045.00",9.62K,-4.40%
10-Jul-19,"12,270.00","12,825.00","13,480.00","11,760.00",10.62K,-3.84%
9-Jul-19,"12,760.00","12,530.00","13,115.00","12,330.00",6.43K,2.53%
8-Jul-19,"12,445.00","11,630.00","12,525.00","11,500.00",3.93K,6.92%
7-Jul-19,"11,640.00","11,217.50","11,760.00","11,217.50",-,3.15%
5-Jul-19,"11,285.00","11,485.00","12,230.00","10,910.00",8.76K,-0.13%
4-Jul-19,"11,300.00","12,165.00","12,230.00","11,200.00",-,-0.62%
3-Jul-19,"11,370.00","10,890.00","11,765.00","10,855.00",6.77K,3.46%
2-Jul-19,"10,990.00","10,685.00","11,120.00","9,805.00",6.87K,5.93%
1-Jul-19,"10,375.00","11,505.00","11,505.00","10,150.00",9.77K,-5.38%
30-Jun-19,"10,965.00","12,052.50","12,052.50","10,880.00",-,-6.79%
28-Jun-19,"11,763.80","10,865.00","12,020.00","10,815.00",0.39K,8.37%
27-Jun-19,"10,855.00","12,500.00","13,340.00","10,285.00",23.27K,-21.82%
26-Jun-19,"13,885.00","11,520.00","13,915.00","11,520.00",21.33K,22.01%
25-Jun-19,"11,380.00","11,035.00","11,525.00","11,010.00",10.35K,3.97%
24-Jun-19,"10,945.00","10,925.00","11,160.00","10,615.00",9.90K,-0.77%
23-Jun-19,"11,030.00","10,125.00","11,220.00","10,125.00",-,10.52%
21-Jun-19,"9,980.00","9,615.00","10,060.00","9,560.00",6.91K,3.69%
20-Jun-19,"9,625.00","9,320.00","9,705.00","9,260.00",5.35K,4.51%
19-Jun-19,"9,210.00","9,020.00","9,255.00","8,985.00",2.22K,1.04%
18-Jun-19,"9,115.00","9,365.00","9,575.00","8,985.00",6.73K,-2.83%
17-Jun-19,"9,380.00","9,065.00","9,495.00","9,055.00",6.93K,3.30%
16-Jun-19,"9,080.00","9,065.00","9,247.50","9,060.00",-,7.58%
14-Jun-19,"8,440.00","8,365.00","8,515.00","8,215.00",2.08K,1.87%
13-Jun-19,"8,285.00","8,180.00","8,330.00","8,070.00",2.08K,1.10%
12-Jun-19,"8,195.00","7,930.00","8,340.00","7,830.00",3.93K,3.47%
11-Jun-19,"7,920.00","7,980.00","8,085.00","7,720.00",2.54K,-1.12%
10-Jun-19,"8,010.00","7,675.00","8,115.00","7,515.00",3.26K,4.50%
9-Jun-19,"7,665.00","8,200.00","8,200.00","7,515.00",-,-4.31%
7-Jun-19,"8,010.00","7,765.00","8,175.00","7,740.00",2.93K,5.26%
6-Jun-19,"7,610.00","7,745.00","7,915.00","7,460.00",4.39K,-2.87%
5-Jun-19,"7,835.00","7,525.00","7,970.00","7,435.00",2.85K,2.75%
4-Jun-19,"7,625.00","8,560.00","8,565.00","7,515.00",11.78K,-11.75%
3-Jun-19,"8,640.00","8,730.00","8,865.00","8,385.00",4.64K,-2.26%
2-Jun-19,"8,840.00","8,610.00","8,865.00","8,550.00",-,5.06%
31-May-19,"8,414.20","8,290.00","8,440.00","8,100.00",-,-2.39%
30-May-19,"8,620.00","8,660.00","9,125.00","8,345.00",11.45K,-0.81%
29-May-19,"8,690.00","8,730.00","8,775.00","8,420.00",11.72K,-0.17%
28-May-19,"8,705.00","8,660.00","9,035.00","8,550.00",18.55K,-2.00%
27-May-19,"8,882.50","8,835.00","9,065.00","8,775.00",-,0.54%
26-May-19,"8,835.00","8,067.50","8,920.00","8,067.50",-,9.28%
24-May-19,"8,085.00","7,845.00","8,230.00","7,815.00",12.00K,3.52%
23-May-19,"7,810.00","7,685.00","7,895.00","7,485.00",10.99K,-1.76%
22-May-19,"7,950.00","8,030.00","8,075.00","7,710.00",10.83K,-1.24%
21-May-19,"8,050.00","8,065.00","8,140.00","7,840.00",7.78K,2.55%
20-May-19,"7,850.00","8,075.00","8,380.00","7,620.00",15.20K,-4.82%
19-May-19,"8,247.50","7,055.00","8,375.00","7,055.00",-,14.87%
17-May-19,"7,180.00","7,940.00","7,990.00","6,320.00",15.47K,-8.83%
16-May-19,"7,875.00","8,185.00","8,445.00","7,725.00",19.97K,-4.26%
15-May-19,"8,225.00","7,815.00","8,300.00","7,815.00",13.41K,5.72%
14-May-19,"7,780.00","8,145.00","8,385.00","7,630.00",26.37K,-2.14%
13-May-19,"7,950.00","7,150.00","8,030.00","6,870.00",31.43K,13.82%
12-May-19,"6,985.00","6,262.50","7,240.00","6,262.50",-,9.74%
10-May-19,"6,365.00","6,125.00","6,430.00","6,110.00",9.80K,4.95%
9-May-19,"6,065.00","5,905.00","6,120.00","5,850.00",6.97K,2.80%
8-May-19,"5,900.00","5,885.00","5,915.00","5,640.00",7.02K,0.94%
7-May-19,"5,845.00","5,700.00","5,985.00","5,685.00",10.09K,1.74%
6-May-19,"5,745.00","5,735.00","5,795.00","5,565.00",7.08K,0.39%
5-May-19,"5,722.50","5,785.00","5,815.00","5,712.50",-,0.93%
3-May-19,"5,670.00","5,390.00","5,800.00","5,355.00",13.23K,5.19%
2-May-19,"5,390.00","5,285.00","5,415.00","5,280.00",4.55K,1.70%
1-May-19,"5,300.00","5,250.00","5,350.00","5,250.00",3.56K,1.34%
30-Apr-19,"5,230.00","5,140.00","5,285.00","5,090.00",4.09K,1.75%
29-Apr-19,"5,140.00","5,095.00","5,185.00","5,070.00",3.42K,-0.19%
28-Apr-19,"5,150.00","5,345.00","5,345.00","5,042.50",-,-0.24%
26-Apr-19,"5,162.30","5,400.00","5,400.00","4,945.00",1.29K,-5.97%
25-Apr-19,"5,490.00","5,440.00","5,510.00","5,380.00",3.54K,1.01%
24-Apr-19,"5,435.00","5,580.00","5,625.00","5,370.00",11.09K,-2.77%
23-Apr-19,"5,590.00","5,400.00","5,665.00","5,375.00",10.60K,3.61%
22-Apr-19,"5,395.00","5,275.00","5,450.00","5,255.00",9.80K,1.70%
21-Apr-19,"5,305.00","5,212.50","5,305.00","5,212.50",-,-0.28%
19-Apr-19,"5,320.00","5,320.00","5,320.00","5,320.00",-,0.47%
18-Apr-19,"5,295.00","5,230.00","5,325.00","5,205.00",6.45K,1.15%
17-Apr-19,"5,235.00","5,215.00","5,285.00","5,185.00",6.70K,0.67%
16-Apr-19,"5,200.00","5,030.00","5,235.00","5,025.00",6.80K,3.79%
15-Apr-19,"5,010.00","5,110.00","5,200.00","4,945.00",10.08K,-3.05%
14-Apr-19,"5,167.50","5,102.50","5,192.50","5,062.50",-,2.02%
12-Apr-19,"5,065.00","5,030.00","5,125.00","4,900.00",7.93K,-0.20%
11-Apr-19,"5,075.00","5,300.00","5,355.00","4,965.00",11.27K,-6.28%
10-Apr-19,"5,415.00","5,220.00","5,480.00","5,160.00",7.84K,3.74%
9-Apr-19,"5,220.00","5,290.00","5,320.00","5,150.00",8.97K,0.19%
8-Apr-19,"5,210.00","5,165.00","5,370.00","5,130.00",16.17K,0.19%
7-Apr-19,"5,200.00","4,985.00","5,275.00","4,985.00",-,3.59%
5-Apr-19,"5,020.00","4,935.00","5,070.00","4,890.00",9.56K,3.72%
4-Apr-19,"4,840.00","5,210.00","5,275.00","4,780.00",21.78K,-6.02%
3-Apr-19,"5,150.00","4,810.00","5,325.00","4,810.00",16.12K,7.85%
2-Apr-19,"4,775.00","4,135.00","5,095.00","4,130.00",10.44K,15.76%
1-Apr-19,"4,125.00","4,090.00","4,145.00","4,040.00",1.90K,0.98%
31-Mar-19,"4,085.00","4,087.50","4,095.00","4,047.50",-,0.15%
29-Mar-19,"4,079.00","4,005.00","4,100.00","4,000.00",0.58K,1.72%
28-Mar-19,"4,010.00","4,010.00","4,035.00","3,995.00",1.89K,0.12%
27-Mar-19,"4,005.00","3,905.00","4,035.00","3,905.00",4.11K,2.56%
26-Mar-19,"3,905.00","3,885.00","3,915.00","3,880.00",2.00K,0.26%
25-Mar-19,"3,895.00","3,965.00","3,970.00","3,845.00",2.41K,-1.70%
24-Mar-19,"3,962.50","3,935.00","3,967.50","3,935.00",-,-0.44%
22-Mar-19,"3,980.00","3,970.00","3,995.00","3,955.00",1.70K,0.38%
21-Mar-19,"3,965.00","4,015.00","4,060.00","3,900.00",3.77K,-1.12%
20-Mar-19,"4,010.00","3,990.00","4,020.00","3,965.00",2.56K,0.38%
19-Mar-19,"3,995.00","3,970.00","4,015.00","3,950.00",2.33K,0.88%
18-Mar-19,"3,960.00","3,965.00","4,025.00","3,935.00",2.76K,-0.19%
17-Mar-19,"3,967.50","3,887.50","4,002.50","3,887.50",-,1.73%
15-Mar-19,"3,900.00","3,850.00","3,910.00","3,845.00",2.94K,1.43%
14-Mar-19,"3,845.00","3,840.00","3,905.00","3,775.00",4.46K,0.00%
13-Mar-19,"3,845.00","3,855.00","3,870.00","3,820.00",2.11K,0.00%
12-Mar-19,"3,845.00","3,845.00","3,880.00","3,790.00",2.96K,0.26%
11-Mar-19,"3,835.00","3,885.00","3,915.00","3,810.00",3.54K,-1.60%
10-Mar-19,"3,897.50","3,815.00","3,902.50","3,810.00",-,0.19%
8-Mar-19,"3,890.00","3,905.00","3,920.00","3,845.00",3.78K,0.52%
7-Mar-19,"3,870.00","3,855.00","3,890.00","3,830.00",4.09K,0.78%
6-Mar-19,"3,840.00","3,835.00","3,900.00","3,810.00",4.10K,0.13%
5-Mar-19,"3,835.00","3,675.00","3,865.00","3,655.00",4.97K,3.93%
4-Mar-19,"3,690.00","3,780.00","3,795.00","3,660.00",4.58K,-2.32%
3-Mar-19,"3,777.50","3,817.50","3,817.50","3,752.50",-,-1.11%
1-Mar-19,"3,820.00","3,785.00","3,830.00","3,780.00",1.83K,0.79%
28-Feb-19,"3,790.00","3,765.00","3,875.00","3,745.00",6.75K,2.16%
27-Feb-19,"3,710.00","3,780.00","3,815.00","3,620.00",4.84K,-1.72%
26-Feb-19,"3,775.00","3,805.00","3,820.00","3,745.00",3.07K,-1.18%
25-Feb-19,"3,820.00","3,770.00","3,845.00","3,705.00",5.87K,2.90%
24-Feb-19,"3,712.50","3,940.00","3,940.00","3,707.50",-,-5.55%
22-Feb-19,"3,930.80","3,885.00","3,955.00","3,885.00",0.39K,0.92%
21-Feb-19,"3,895.00","3,920.00","3,985.00","3,855.00",5.43K,-1.02%
20-Feb-19,"3,935.00","3,910.00","3,965.00","3,870.00",5.23K,0.00%
19-Feb-19,"3,935.00","3,600.00","3,970.00","3,595.00",15.94K,1.75%
18-Feb-19,"3,867.50","3,632.50","3,917.50","3,617.50",-,6.62%
17-Feb-19,"3,627.50","3,562.50","3,647.50","3,562.50",-,1.75%
15-Feb-19,"3,565.00","3,565.00","3,620.00","3,545.00",2.60K,0.00%
14-Feb-19,"3,565.00","3,575.00","3,595.00","3,530.00",2.12K,-0.14%
13-Feb-19,"3,570.00","3,575.00","3,630.00","3,555.00",2.81K,-0.97%
12-Feb-19,"3,605.00","3,595.00","3,625.00","3,550.00",3.94K,0.00%
11-Feb-19,"3,605.00","3,610.00","3,650.00","3,580.00",5.08K,-1.10%
10-Feb-19,"3,645.00","3,592.50","3,647.50","3,592.50",-,0.83%
8-Feb-19,"3,615.00","3,350.00","3,730.00","3,325.00",9.87K,8.23%
7-Feb-19,"3,340.00","3,345.00","3,370.00","3,335.00",1.73K,0.00%
6-Feb-19,"3,340.00","3,405.00","3,420.00","3,310.00",3.78K,-1.76%
5-Feb-19,"3,400.00","3,390.00","3,415.00","3,380.00",1.57K,0.15%
4-Feb-19,"3,395.00","3,380.00","3,415.00","3,375.00",2.95K,-0.07%
3-Feb-19,"3,397.50","3,435.00","3,435.00","3,377.50",-,-0.80%
1-Feb-19,"3,425.00","3,385.00","3,440.00","3,345.00",4.69K,0.88%
31-Jan-19,"3,395.00","3,420.00","3,455.00","3,365.00",4.07K,-0.44%
30-Jan-19,"3,410.00","3,360.00","3,435.00","3,345.00",3.31K,1.19%
29-Jan-19,"3,370.00","3,385.00","3,395.00","3,300.00",2.45K,-0.30%
28-Jan-19,"3,380.00","3,485.00","3,515.00","3,325.00",4.35K,-3.36%
27-Jan-19,"3,497.50","3,450.00","3,517.50","3,450.00",-,-1.76%
25-Jan-19,"3,560.00","3,560.00","3,580.00","3,510.00",0.49K,-0.14%
24-Jan-19,"3,565.00","3,545.00","3,590.00","3,520.00",2.79K,0.85%
23-Jan-19,"3,535.00","3,575.00","3,615.00","3,510.00",5.04K,-1.26%
22-Jan-19,"3,580.00","3,525.00","3,620.00","3,390.00",6.73K,1.78%
21-Jan-19,"3,517.50","3,527.50","3,550.00","3,477.50",-,0.00%
20-Jan-19,"3,517.50","3,522.50","3,530.00","3,502.50",-,-1.88%
18-Jan-19,"3,585.00","3,615.00","3,630.00","3,540.00",2.67K,-0.55%
17-Jan-19,"3,605.00","3,570.00","3,645.00","3,515.00",3.56K,1.26%
16-Jan-19,"3,560.00","3,550.00","3,645.00","3,545.00",4.11K,0.71%
15-Jan-19,"3,535.00","3,650.00","3,665.00","3,490.00",3.79K,-3.15%
14-Jan-19,"3,650.00","3,490.00","3,700.00","3,400.00",4.39K,4.51%
13-Jan-19,"3,492.50","3,485.00","3,495.00","3,447.50",-,-3.92%
11-Jan-19,"3,635.00","3,600.00","3,685.00","3,560.00",4.22K,0.83%
10-Jan-19,"3,605.00","3,995.00","4,020.00","3,525.00",5.74K,-9.65%
9-Jan-19,"3,990.00","3,990.00","4,030.00","3,950.00",3.68K,0.13%
8-Jan-19,"3,985.00","3,980.00","4,095.00","3,925.00",4.17K,0.00%
7-Jan-19,"3,985.00","3,990.00","4,070.00","3,945.00",2.76K,-1.06%
