Ngày,Đóng cửa,Mở cửa,Cao nhất,Thấp nhất,KL,% Thay đổi
2/4/2022,"45,825.00","46,301.00","47,216.00","45,640.00",2.27K,-1.03%
1/4/2022,"46,301.00","45,535.00","46,717.00","44,245.90",3.96K,1.68%
31/03/2022,"45,535.00","47,035.00","47,665.00","45,224.40",4.66K,-3.19%
30/03/2022,"47,035.00","47,424.00","47,675.00","46,602.00",4.30K,-0.82%
29/03/2022,"47,424.00","47,105.00","48,099.00","46,964.00",3.38K,0.68%
28/03/2022,"47,105.00","46,836.00","48,159.00","46,666.00",6.38K,0.57%
27/03/2022,"46,836.00","44,536.40","46,862.00","44,440.00",5.65K,5.16%
26/03/2022,"44,536.40","44,337.00","44,785.00","44,112.70",1.31K,0.45%
25/03/2022,"44,337.00","44,003.00","45,082.00","43,607.00",4.36K,0.76%
24/03/2022,"44,003.00","42,885.00","44,221.00","42,670.00",3.78K,2.61%
23/03/2022,"42,882.00","42,370.00","42,995.00","41,772.00",2.75K,1.21%
22/03/2022,"42,370.00","41,011.00","43,319.00","40,886.00",5.00K,3.26%
21/03/2022,"41,031.00","41,264.00","41,535.00","40,544.00",2.62K,-0.53%
20/03/2022,"41,249.00","42,213.00","42,292.00","40,933.00",1.81K,-2.29%
19/03/2022,"42,214.00","41,774.00","42,373.00","41,491.00",2.14K,1.05%
18/03/2022,"41,774.00","40,942.60","42,333.00","40,236.00",3.77K,2.03%
17/03/2022,"40,942.60","41,148.00","41,451.00","40,553.00",2.29K,-0.50%
16/03/2022,"41,148.00","39,316.60","41,728.00","38,974.00",8.54K,4.66%
15/03/2022,"39,317.00","39,717.90","39,886.90","38,212.00",5.30K,-1.01%
14/03/2022,"39,717.00","37,777.10","39,977.00","37,570.00",8.05K,5.14%
13/03/2022,"37,777.10","38,816.30","39,314.00","37,592.00",3.42K,-2.68%
12/3/2022,"38,816.30","38,737.00","39,397.00","38,679.00",1.81K,0.20%
11/3/2022,"38,737.00","39,458.50","40,228.00","38,236.40",9.57K,-1.83%
10/3/2022,"39,458.50","41,964.00","42,069.00","38,646.00",6.67K,-5.97%
9/3/2022,"41,962.30","38,757.00","42,593.00","38,692.50",5.96K,8.27%
8/3/2022,"38,757.00","38,039.00","39,385.10","37,906.00",5.51K,1.89%
7/3/2022,"38,039.00","38,437.00","39,559.00","37,198.00",6.78K,-1.04%
6/3/2022,"38,437.00","39,408.00","39,715.00","38,151.00",3.37K,-2.46%
5/3/2022,"39,408.00","39,171.00","39,628.00","38,680.00",2.19K,0.61%
4/3/2022,"39,171.00","42,489.00","42,559.00","38,621.00",6.38K,-7.81%
3/3/2022,"42,490.00","43,952.00","44,103.00","41,862.00",3.89K,-3.33%
2/3/2022,"43,952.00","44,442.00","45,326.00","43,386.00",5.57K,-1.10%
1/3/2022,"44,442.00","43,202.00","44,939.00","42,878.00",6.34K,2.87%
28/02/2022,"43,202.00","37,734.00","44,198.00","37,502.00",8.45K,14.49%
27/02/2022,"37,734.00","39,137.10","39,888.00","37,067.10",5.48K,-3.56%
26/02/2022,"39,125.00","39,243.00","40,274.00","38,633.00",3.59K,-0.30%
25/02/2022,"39,243.00","38,380.00","39,717.00","38,071.10",6.43K,2.25%
24/02/2022,"38,380.00","37,292.00","39,716.00","34,435.00",17.88K,2.92%
23/02/2022,"37,292.00","38,299.00","39,270.00","37,142.00",5.81K,-2.63%
22/02/2022,"38,299.00","37,060.90","38,475.00","36,404.00",6.20K,3.36%
21/02/2022,"37,054.00","38,420.00","39,531.00","36,829.00",8.51K,-3.56%
20/02/2022,"38,420.00","40,128.00","40,164.10","38,071.00",3.53K,-4.29%
19/02/2022,"40,141.00","40,037.00","40,478.00","39,683.00",1.46K,0.26%
18/02/2022,"40,037.00","40,559.00","40,983.00","39,571.00",4.68K,-1.28%
17/02/2022,"40,556.00","43,885.00","44,187.60","40,126.80",6.75K,-7.59%
16/02/2022,"43,885.00","44,559.90","44,584.00","43,382.00",3.27K,-1.51%
15/02/2022,"44,559.90","42,559.90","44,762.00","42,467.00",4.11K,4.70%
14/02/2022,"42,559.90","42,091.00","42,852.00","41,608.00",4.78K,1.11%
13/02/2022,"42,091.00","42,239.10","42,760.00","41,920.00",1.95K,-0.35%
12/2/2022,"42,239.10","42,418.00","43,028.00","41,810.00",2.66K,-0.42%
11/2/2022,"42,418.00","43,545.00","43,965.00","42,053.00",5.61K,-2.59%
10/2/2022,"43,545.00","44,432.00","45,851.00","43,255.00",7.33K,-2.00%
9/2/2022,"44,432.00","44,060.50","44,839.60","43,160.00",3.71K,0.84%
8/2/2022,"44,060.50","43,865.00","45,400.00","42,713.00",7.62K,0.45%
7/2/2022,"43,865.00","42,416.00","44,500.00","41,715.00",5.52K,3.40%
6/2/2022,"42,423.00","41,454.00","42,730.00","41,171.00",2.36K,2.34%
5/2/2022,"41,454.00","41,562.70","41,928.00","40,979.80",2.60K,-0.26%
4/2/2022,"41,562.70","37,331.00","41,734.00","37,070.00",8.27K,11.34%
3/2/2022,"37,331.00","36,925.00","37,395.00","36,282.00",5.03K,1.10%
2/2/2022,"36,925.00","38,733.00","38,877.00","36,660.00",4.19K,-4.67%
1/2/2022,"38,733.00","38,495.00","39,350.00","38,039.00",4.29K,0.54%
31/01/2022,"38,526.00","37,914.40","38,772.10","36,683.00",4.77K,1.55%
30/01/2022,"37,939.00","38,179.90","38,349.00","37,398.00",2.05K,-0.68%
29/01/2022,"38,197.00","37,759.80","38,696.00","37,347.70",3.55K,1.16%
28/01/2022,"37,759.80","37,217.00","38,041.00","36,197.00",4.58K,1.46%
27/01/2022,"37,217.00","36,830.80","37,248.00","35,571.00",6.94K,1.05%
26/01/2022,"36,830.80","36,986.00","38,901.00","36,301.00",10.65K,-0.44%
25/01/2022,"36,994.00","36,702.00","37,545.00","35,759.00",8.86K,0.80%
24/01/2022,"36,702.00","36,308.00","37,460.00","32,981.00",23.10K,1.09%
23/01/2022,"36,308.00","35,103.00","36,550.00","34,687.30",8.72K,3.43%
22/01/2022,"35,103.00","36,467.00","36,816.00","34,079.00",17.58K,-3.83%
21/01/2022,"36,501.00","40,740.00","41,132.00","35,524.00",16.22K,-10.41%
20/01/2022,"40,740.00","41,676.00","43,540.60","40,572.00",5.11K,-2.25%
19/01/2022,"41,676.00","42,390.00","42,581.20","41,180.00",6.45K,-1.68%
18/01/2022,"42,390.00","42,223.00","42,682.00","41,304.00",4.34K,0.35%
17/01/2022,"42,242.00","43,084.00","43,191.00","41,568.00",2.92K,-1.95%
16/01/2022,"43,084.00","43,069.00","43,487.00","42,611.80",1.58K,0.03%
15/01/2022,"43,069.00","43,091.00","43,806.00","42,600.00",3.20K,-0.05%
14/01/2022,"43,091.00","42,562.00","43,463.00","41,839.00",4.31K,1.24%
13/01/2022,"42,562.00","43,909.00","44,426.70","42,334.00",3.74K,-3.07%
12/1/2022,"43,909.00","42,743.00","44,305.00","42,475.00",3.77K,2.73%
11/1/2022,"42,743.00","41,839.00","43,113.00","41,287.00",4.79K,2.16%
10/1/2022,"41,839.00","41,850.00","42,270.00","39,677.00",9.55K,-0.03%
9/1/2022,"41,850.00","41,679.00","42,790.00","41,275.00",3.72K,0.41%
8/1/2022,"41,679.00","41,518.00","42,319.00","40,570.00",4.15K,0.39%
7/1/2022,"41,518.00","43,111.00","43,132.00","40,755.00",7.40K,-3.70%
6/1/2022,"43,111.00","43,418.00","43,777.00","42,487.00",3.41K,-0.71%
5/1/2022,"43,418.00","45,830.00","47,056.70","42,519.00",6.93K,-5.26%
4/1/2022,"45,830.00","46,445.00","47,546.00","45,583.00",3.79K,-1.32%
3/1/2022,"46,445.00","47,314.00","47,578.00","45,701.00",2.58K,-1.84%
2/1/2022,"47,314.00","47,755.00","47,980.00","46,698.00",1.84K,-0.92%
1/1/2022,"47,755.00","46,218.00","47,954.00","46,215.00",2.18K,3.33%
31/12/2021,"46,218.00","47,156.00","48,589.00","45,697.00",4.25K,-1.99%
30/12/2021,"47,156.00","46,465.00","47,911.00","45,996.00",3.20K,1.49%
29/12/2021,"46,465.00","47,554.00","48,166.00","46,129.00",4.12K,-2.29%
28/12/2021,"47,554.00","50,684.00","50,710.00","47,339.00",5.43K,-6.18%
27/12/2021,"50,684.00","50,797.00","52,027.00","50,483.00",3.52K,-0.22%
26/12/2021,"50,797.00","50,435.20","51,281.00","49,473.00",2.90K,0.71%
25/12/2021,"50,437.00","50,815.00","51,169.00","50,209.00",1.99K,-0.74%
24/12/2021,"50,815.00","50,833.00","51,834.00","50,439.00",2.60K,0.01%
23/12/2021,"50,812.00","48,626.00","51,376.00","48,078.00",4.43K,4.50%
22/12/2021,"48,626.00","48,923.00","49,575.10","48,459.80",3.14K,-0.61%
21/12/2021,"48,923.00","46,898.00","49,352.00","46,683.00",4.71K,4.32%
20/12/2021,"46,898.00","46,716.50","47,541.00","45,606.00",5.65K,0.39%
19/12/2021,"46,716.50","46,879.00","48,283.00","46,474.90",5.24K,-0.35%
18/12/2021,"46,879.00","46,193.00","47,364.00","45,543.50",3.74K,1.49%
17/12/2021,"46,193.00","47,675.00","48,028.80","45,539.00",5.86K,-3.11%
16/12/2021,"47,675.00","48,901.00","49,462.10","47,561.00",3.53K,-2.51%
15/12/2021,"48,901.00","48,408.00","49,520.00","46,602.00",7.04K,1.02%
14/12/2021,"48,408.00","46,777.00","48,656.00","46,356.20",5.48K,3.49%
13/12/2021,"46,777.00","50,123.00","50,222.70","45,790.00",8.71K,-6.68%
12/12/2021,"50,123.00","49,363.10","50,800.00","48,692.00",3.87K,1.54%
11/12/2021,"49,363.10","47,170.00","49,510.00","46,897.00",5.29K,4.65%
10/12/2021,"47,170.00","47,611.00","50,105.00","47,060.00",8.17K,-0.93%
9/12/2021,"47,611.00","50,503.40","50,824.00","47,408.00",5.28K,-5.73%
8/12/2021,"50,503.40","50,634.00","51,239.00","48,760.00",4.03K,-0.26%
7/12/2021,"50,634.00","50,566.60","51,969.00","50,102.00",3.91K,0.13%
6/12/2021,"50,566.60","49,469.00","50,974.00","47,295.00",8.05K,2.22%
5/12/2021,"49,469.00","49,272.00","49,752.00","47,860.00",4.78K,0.40%
4/12/2021,"49,272.00","53,709.00","53,879.00","42,101.00",22.58K,-8.26%
3/12/2021,"53,709.00","56,517.00","57,599.00","52,062.00",10.73K,-4.97%
2/12/2021,"56,517.00","57,250.00","57,389.00","55,842.00",4.41K,-1.28%
1/12/2021,"57,250.00","56,938.00","59,055.00","56,505.00",5.18K,0.55%
30/11/2021,"56,938.00","57,845.00","59,174.00","55,940.00",6.47K,-1.57%
29/11/2021,"57,845.00","57,325.00","58,886.00","56,772.00",5.07K,0.91%
28/11/2021,"57,325.00","54,836.00","57,469.00","53,482.00",4.94K,4.54%
27/11/2021,"54,836.00","53,738.00","55,329.00","53,711.00",3.09K,2.04%
26/11/2021,"53,738.00","58,995.00","59,229.00","53,565.00",12.19K,-8.91%
25/11/2021,"58,995.00","57,209.00","59,423.40","57,070.00",3.98K,3.12%
24/11/2021,"57,209.00","57,602.00","57,762.00","55,916.90",4.89K,-0.68%
23/11/2021,"57,602.00","56,299.00","57,866.20","55,460.00",8.56K,2.31%
22/11/2021,"56,299.00","58,790.00","59,407.00","55,714.00",8.83K,-4.24%
21/11/2021,"58,790.00","59,739.00","60,047.00","58,624.00",2.44K,-1.59%
20/11/2021,"59,739.00","58,130.00","59,886.00","57,494.40",3.13K,2.77%
19/11/2021,"58,130.00","56,932.00","58,379.00","55,670.00",5.18K,1.96%
18/11/2021,"57,014.00","60,386.10","60,945.00","56,559.00",11.54K,-5.58%
17/11/2021,"60,386.10","60,124.00","60,847.00","58,427.00",6.72K,0.44%
16/11/2021,"60,124.00","63,562.00","63,562.00","58,708.00",13.07K,-5.41%
15/11/2021,"63,562.00","65,471.00","66,320.00","63,383.30",5.27K,-2.92%
14/11/2021,"65,471.00","64,406.00","65,471.00","63,589.00",2.19K,1.65%
13/11/2021,"64,406.00","64,137.00","64,968.20","63,405.00",1.87K,0.39%
12/11/2021,"64,156.00","64,801.00","65,412.00","62,310.00",5.12K,-1.00%
11/11/2021,"64,801.00","64,954.00","65,541.00","64,089.00",2.86K,-0.24%
10/11/2021,"64,954.00","66,935.00","68,925.00","63,123.00",12.23K,-2.96%
9/11/2021,"66,935.00","67,526.00","68,429.00","66,343.00",6.46K,-0.88%
8/11/2021,"67,526.00","63,259.10","67,665.00","63,259.10",8.98K,6.75%
7/11/2021,"63,259.10","61,495.00","63,279.00","61,400.00",3.23K,2.87%
6/11/2021,"61,496.00","61,016.40","61,583.00","60,100.00",2.93K,0.79%
5/11/2021,"61,016.40","61,422.80","62,598.00","60,746.30",2.26K,-0.66%
4/11/2021,"61,422.80","62,904.00","63,060.20","60,733.00",2.93K,-2.35%
3/11/2021,"62,904.00","63,249.00","63,556.00","60,624.00",4.76K,-0.55%
2/11/2021,"63,249.00","60,927.00","64,263.40","60,661.00",5.20K,3.81%
1/11/2021,"60,927.00","61,330.00","62,485.00","59,595.60",4.81K,-0.66%
31/10/2021,"61,330.00","61,838.80","62,414.00","60,021.00",2.42K,-0.82%
30/10/2021,"61,838.80","62,235.00","62,353.00","60,756.00",2.24K,-0.64%
29/10/2021,"62,235.00","60,598.00","62,980.00","60,189.50",3.92K,2.70%
28/10/2021,"60,598.00","58,453.00","62,395.00","57,612.00",8.07K,3.67%
27/10/2021,"58,453.00","60,289.00","61,447.70","58,096.40",7.14K,-3.05%
26/10/2021,"60,290.00","63,100.00","63,306.00","59,852.00",4.75K,-4.45%
25/10/2021,"63,100.00","60,847.00","63,666.00","60,633.00",3.71K,3.70%
24/10/2021,"60,847.00","61,302.00","61,471.00","59,537.00",2.88K,-0.74%
23/10/2021,"61,302.00","60,708.00","61,731.00","59,762.00",2.71K,0.98%
22/10/2021,"60,708.00","62,200.00","63,708.00","60,045.00",6.35K,-2.40%
21/10/2021,"62,200.00","65,988.00","66,643.00","62,100.00",13.37K,-5.74%
20/10/2021,"65,988.00","64,263.00","66,927.00","63,536.00",9.26K,2.73%
19/10/2021,"64,237.00","62,034.00","64,418.00","61,441.10",9.15K,3.55%
18/10/2021,"62,034.00","61,504.00","62,661.00","59,948.00",8.56K,0.85%
17/10/2021,"61,511.00","60,867.50","61,652.00","59,073.00",5.14K,1.06%
16/10/2021,"60,867.50","61,680.00","62,325.00","60,175.00",4.28K,-1.36%
15/10/2021,"61,709.00","57,354.00","62,897.00","56,889.00",11.88K,7.59%
14/10/2021,"57,354.00","57,381.00","58,473.00","56,880.00",4.59K,-0.05%
13/10/2021,"57,381.00","55,967.00","57,758.00","54,310.00",3.09K,2.53%
12/10/2021,"55,967.00","57,468.00","57,633.00","54,000.00",5.94K,-2.61%
11/10/2021,"57,468.00","54,701.00","57,802.50","54,430.00",7.51K,5.06%
10/10/2021,"54,701.00","54,978.00","56,414.00","54,173.00",5.84K,-0.50%
9/10/2021,"54,978.00","53,925.00","55,443.70","53,711.00",2.44K,1.95%
8/10/2021,"53,925.00","53,793.00","56,000.00","53,649.00",5.48K,0.25%
7/10/2021,"53,793.00","55,331.00","55,339.00","53,444.00",4.95K,-2.78%
6/10/2021,"55,331.00","51,508.00","55,724.00","50,448.00",10.52K,7.42%
5/10/2021,"51,508.00","49,232.00","51,891.10","49,065.00",6.68K,4.58%
4/10/2021,"49,252.00","48,243.00","49,503.00","46,951.00",6.19K,2.09%
3/10/2021,"48,243.00","47,675.00","49,187.00","47,124.00",3.60K,1.19%
2/10/2021,"47,675.00","48,151.00","48,330.00","47,459.00",2.06K,-1.00%
1/10/2021,"48,157.00","43,830.00","48,454.00","43,311.00",8.32K,9.87%
30/09/2021,"43,830.00","41,551.00","44,107.00","41,432.00",5.11K,5.48%
29/09/2021,"41,551.00","41,064.00","42,591.00","40,811.00",4.39K,1.19%
28/09/2021,"41,064.00","42,191.00","42,777.00","40,928.00",6.16K,-2.67%
27/09/2021,"42,191.00","43,220.50","44,354.00","42,144.00",4.26K,-2.29%
26/09/2021,"43,180.00","42,711.00","43,931.00","40,830.00",5.47K,1.10%
25/09/2021,"42,711.00","42,854.00","42,977.00","41,731.00",2.96K,-0.39%
24/09/2021,"42,878.00","44,882.00","45,140.00","40,779.00",11.76K,-4.47%
23/09/2021,"44,882.00","43,582.60","44,986.00","43,121.00",5.29K,2.98%
22/09/2021,"43,582.60","40,632.50","43,998.00","40,607.00",8.43K,7.18%
21/09/2021,"40,664.00","43,002.00","43,622.30","39,678.00",14.96K,-5.44%
20/09/2021,"43,002.00","47,239.00","47,323.00","42,577.00",12.63K,-8.97%
19/09/2021,"47,239.00","48,309.00","48,370.00","46,837.00",2.28K,-2.21%
18/09/2021,"48,309.00","47,296.00","48,794.00","47,070.00",2.05K,2.15%
17/09/2021,"47,292.00","47,786.00","48,183.00","46,782.00",2.49K,-1.03%
16/09/2021,"47,786.00","48,136.00","48,518.00","47,080.00",3.61K,-0.73%
15/09/2021,"48,136.00","47,078.00","48,440.00","46,738.00",3.98K,2.25%
14/09/2021,"47,078.00","44,960.00","47,235.00","44,726.00",3.52K,4.71%
13/09/2021,"44,960.00","46,069.00","46,823.00","43,514.00",8.77K,-2.41%
12/9/2021,"46,069.00","45,169.00","46,391.00","44,780.10",3.39K,1.99%
11/9/2021,"45,169.00","44,852.00","45,990.00","44,750.00",2.54K,0.71%
10/9/2021,"44,852.00","46,389.00","47,036.00","44,265.10",5.18K,-3.31%
9/9/2021,"46,389.00","46,088.00","47,397.00","45,591.00",3.85K,0.65%
8/9/2021,"46,088.00","46,778.00","47,342.40","44,509.90",7.55K,-1.48%
7/9/2021,"46,778.00","52,676.00","52,888.00","43,347.00",16.70K,-11.20%
6/9/2021,"52,676.00","51,762.00","52,709.00","51,062.00",4.84K,1.77%
5/9/2021,"51,762.00","49,899.00","51,900.00","49,500.00",5.54K,3.73%
4/9/2021,"49,899.00","50,000.00","50,529.00","49,418.00",2.37K,-0.20%
3/9/2021,"50,000.00","49,291.00","51,032.00","48,362.00",7.33K,1.44%
2/9/2021,"49,291.00","48,844.00","50,365.00","48,633.00",4.95K,0.92%
1/9/2021,"48,844.00","47,157.00","49,102.00","46,600.00",5.71K,3.58%
31/08/2021,"47,157.00","47,008.00","48,241.00","46,725.00",4.30K,0.32%
30/08/2021,"47,008.00","48,800.00","48,915.70","46,904.00",4.12K,-3.67%
29/08/2021,"48,800.00","48,914.00","49,650.00","47,844.00",4.05K,-0.23%
28/08/2021,"48,914.00","49,076.10","49,310.00","48,400.00",2.30K,-0.33%
27/08/2021,"49,076.10","46,832.00","49,159.00","46,364.90",5.80K,4.79%
26/08/2021,"46,832.00","48,989.00","49,385.00","46,370.70",6.48K,-4.40%
25/08/2021,"48,989.00","47,714.00","49,244.00","47,158.00",4.12K,2.67%
24/08/2021,"47,714.00","49,539.00","49,857.00","47,604.00",4.77K,-3.68%
23/08/2021,"49,539.00","49,264.00","50,506.30","49,055.00",5.42K,0.56%
22/08/2021,"49,264.00","48,868.00","49,487.00","48,121.00",2.75K,0.81%
21/08/2021,"48,868.00","49,332.00","49,784.00","48,290.00",3.92K,-0.94%
20/08/2021,"49,332.00","46,765.00","49,362.00","46,660.00",6.04K,5.49%
19/08/2021,"46,765.00","44,744.00","47,060.00","43,992.00",5.97K,4.52%
18/08/2021,"44,744.00","44,698.00","46,007.80","44,290.00",5.82K,0.10%
17/08/2021,"44,698.00","45,940.00","47,157.00","44,467.00",6.93K,-2.70%
16/08/2021,"45,940.00","47,031.00","48,059.00","45,689.00",6.06K,-2.32%
15/08/2021,"47,031.00","47,084.00","47,355.00","45,556.00",3.83K,-0.11%
14/08/2021,"47,084.00","47,842.00","48,120.00","46,036.00",4.35K,-1.58%
13/08/2021,"47,842.00","44,423.00","47,866.00","44,276.00",7.39K,7.70%
12/8/2021,"44,423.00","45,546.00","46,185.00","43,789.00",5.64K,-2.47%
11/8/2021,"45,546.00","45,612.00","46,725.00","45,358.00",4.32K,-0.14%
10/8/2021,"45,612.00","46,291.00","46,674.00","44,644.00",6.37K,-1.47%
9/8/2021,"46,293.00","43,770.00","46,432.20","42,792.00",10.72K,5.76%
8/8/2021,"43,770.00","44,589.00","45,249.00","43,300.00",8.16K,-1.84%
7/8/2021,"44,589.00","42,830.00","44,689.20","42,464.00",9.32K,4.11%
6/8/2021,"42,830.00","40,887.00","43,294.00","39,933.00",6.46K,4.75%
5/8/2021,"40,887.00","39,741.00","41,352.00","37,361.00",6.43K,2.85%
4/8/2021,"39,754.00","38,219.00","39,965.00","37,564.00",3.67K,4.05%
3/8/2021,"38,207.00","39,156.00","39,774.00","37,700.00",5.08K,-2.42%
2/8/2021,"39,156.00","39,922.00","40,441.00","38,716.00",4.62K,-1.92%
1/8/2021,"39,922.00","41,409.00","42,532.00","39,596.00",9.11K,-3.59%
31/07/2021,"41,409.00","42,169.00","42,317.00","41,051.00",5.07K,-1.80%
30/07/2021,"42,169.00","40,034.40","42,244.00","38,373.00",7.77K,5.31%
29/07/2021,"40,041.00","40,004.00","40,623.00","39,282.00",4.07K,0.09%
28/07/2021,"40,004.00","39,563.00","40,899.00","38,822.00",7.98K,1.11%
27/07/2021,"39,563.00","37,296.00","39,563.00","36,436.00",6.04K,6.08%
26/07/2021,"37,296.00","35,422.00","40,515.60","35,276.00",16.31K,5.34%
25/07/2021,"35,407.00","34,620.00","35,430.00","33,906.00",2.78K,4.62%
24/07/2021,"33,845.00","33,597.10","34,043.00","33,422.00",3.34K,0.74%
23/07/2021,"33,597.10","32,320.00","33,625.30","32,020.00",3.97K,3.95%
22/07/2021,"32,320.00","32,141.00","32,609.70","31,747.00",5.23K,0.56%
21/07/2021,"32,141.00","29,806.10","32,804.00","29,545.00",8.25K,7.83%
20/07/2021,"29,806.10","30,847.00","31,075.00","29,341.00",8.88K,-3.37%
19/07/2021,"30,847.00","31,824.00","31,924.00","30,514.00",12.80K,-3.07%
18/07/2021,"31,824.00","31,559.00","32,427.00","31,211.80",12.41K,0.84%
17/07/2021,"31,559.00","31,427.00","31,975.00","31,224.00",13.71K,0.41%
16/07/2021,"31,429.00","31,875.00","32,266.00","31,055.00",5.38K,-1.34%
15/07/2021,"31,857.00","32,822.60","33,194.00","31,170.00",6.96K,-2.94%
14/07/2021,"32,822.60","32,727.00","33,117.00","31,596.00",5.19K,0.29%
13/07/2021,"32,727.00","33,090.00","33,333.00","32,210.00",4.02K,-1.10%
12/7/2021,"33,090.00","34,239.00","34,624.00","32,616.00",8.41K,-3.36%
11/7/2021,"34,239.00","33,506.00","34,584.00","33,317.00",2.15K,2.19%
10/7/2021,"33,506.00","33,769.00","34,221.00","33,024.00",6.46K,-0.78%
9/7/2021,"33,769.00","32,873.90","34,044.00","32,574.00",6.66K,2.72%
8/7/2021,"32,873.90","33,886.00","33,939.00","32,063.00",14.29K,-2.99%
7/7/2021,"33,886.00","34,256.00","35,076.00","33,826.00",3.51K,-0.74%
6/7/2021,"34,140.00","33,668.00","34,858.80","33,668.00",8.81K,1.40%
5/7/2021,"33,668.00","35,289.00","35,289.00","33,479.20",7.72K,-4.59%
4/7/2021,"35,289.00","35,494.00","35,782.00","35,289.00",2.93K,1.53%
3/7/2021,"34,758.00","33,816.00","34,762.00","33,561.60",2.89K,2.79%
2/7/2021,"33,816.00","33,554.40","33,924.00","32,727.00",5.15K,0.78%
1/7/2021,"33,554.40","35,043.50","35,043.50","32,821.00",5.82K,-4.25%
30/06/2021,"35,043.50","35,895.90","35,981.00","34,754.00",3.45K,-2.37%
29/06/2021,"35,895.90","34,484.00","36,411.00","34,316.70",5.51K,4.09%
28/06/2021,"34,484.00","34,717.00","35,168.00","34,152.00",6.18K,-0.67%
27/06/2021,"34,717.00","32,359.00","34,717.00","32,359.00",28.71K,7.29%
26/06/2021,"32,359.00","31,584.70","32,359.00","30,331.00",20.53K,2.45%
25/06/2021,"31,584.00","34,656.60","34,915.00","31,584.00",37.67K,-8.87%
24/06/2021,"34,656.60","33,703.00","35,137.20","32,530.00",4.86K,2.83%
23/06/2021,"33,703.00","32,553.00","34,196.00","32,553.00",9.14K,3.53%
22/06/2021,"32,553.00","31,761.00","33,300.00","29,927.00",26.87K,2.49%
21/06/2021,"31,761.00","35,631.00","35,631.00","31,475.00",23.45K,-10.86%
20/06/2021,"35,631.00","35,585.80","35,966.00","33,725.00",16.93K,0.13%
19/06/2021,"35,585.80","35,802.00","36,236.00","35,460.00",11.57K,-0.60%
18/06/2021,"35,802.00","38,061.00","38,061.00","35,490.00",11.42K,-5.94%
17/06/2021,"38,061.00","38,332.00","39,324.00","37,733.70",3.54K,-0.71%
16/06/2021,"38,332.00","40,139.00","40,394.00","38,332.00",6.79K,-4.50%
15/06/2021,"40,139.00","40,509.00","40,708.80","39,726.00",7.78K,-0.89%
14/06/2021,"40,500.00","39,004.00","40,732.00","38,812.00",9.73K,3.84%
13/06/2021,"39,004.00","35,531.00","39,021.10","34,984.00",8.99K,9.77%
12/6/2021,"35,531.00","37,338.00","37,338.00","35,185.00",7.38K,-4.84%
11/6/2021,"37,338.00","36,649.20","37,427.00","36,342.00",6.42K,1.88%
10/6/2021,"36,649.20","37,347.00","37,933.00","36,559.00",9.57K,-1.87%
9/6/2021,"37,347.00","33,415.00","37,490.00","32,673.00",26.97K,11.77%
8/6/2021,"33,415.00","33,596.00","33,744.80","31,547.60",12.92K,-0.54%
7/6/2021,"33,596.00","35,782.00","36,613.30","33,596.00",9.97K,-6.11%
6/6/2021,"35,782.00","35,543.00","36,238.00","35,496.00",6.51K,0.67%
5/6/2021,"35,543.00","36,844.00","37,690.30","35,296.00",6.59K,-3.56%
4/6/2021,"36,854.00","39,209.00","39,209.00","36,532.00",5.93K,-6.01%
3/6/2021,"39,209.00","37,590.00","39,209.00","37,371.00",5.75K,4.31%
2/6/2021,"37,590.00","36,672.60","38,053.00","36,192.30",3.97K,2.50%
1/6/2021,"36,672.60","37,305.00","37,624.80","35,928.00",5.29K,-1.70%
31/05/2021,"37,305.00","35,615.00","37,305.00","34,527.00",5.98K,4.75%
30/05/2021,"35,615.00","34,570.00","36,138.00","33,680.00",6.02K,3.02%
29/05/2021,"34,570.00","35,667.00","36,910.50","33,681.00",7.76K,-3.08%
28/05/2021,"35,667.00","38,484.70","38,484.70","35,028.00",10.22K,-7.20%
27/05/2021,"38,435.00","39,301.00","40,120.00","37,381.00",5.55K,-2.20%
26/05/2021,"39,301.00","38,363.00","40,497.80","38,020.20",8.61K,2.45%
25/05/2021,"38,363.00","38,772.90","39,761.00","36,760.50",7.77K,-1.06%
24/05/2021,"38,772.90","34,730.30","39,201.00","34,730.30",15.13K,11.64%
23/05/2021,"34,730.30","37,585.00","38,186.00","32,623.00",25.99K,-7.60%
22/05/2021,"37,585.00","37,415.00","38,662.00","36,150.00",13.56K,0.45%
21/05/2021,"37,415.00","40,550.10","41,500.00","35,188.00",23.31K,-7.79%
20/05/2021,"40,578.00","36,755.00","41,827.00","35,198.40",25.60K,10.40%
19/05/2021,"36,755.00","42,935.00","42,935.00","35,303.40",67.82K,-14.39%
18/05/2021,"42,935.00","43,544.00","45,474.00","42,611.80",10.72K,-1.40%
17/05/2021,"43,544.00","46,569.00","46,569.00","42,304.00",37.72K,-6.52%
16/05/2021,"46,582.90","46,784.90","49,460.00","45,340.00",19.06K,-0.43%
15/05/2021,"46,784.90","49,917.00","50,526.20","46,784.90",9.49K,-6.27%
14/05/2021,"49,917.00","49,747.00","51,168.00","49,289.00",6.05K,0.34%
13/05/2021,"49,747.00","49,725.00","51,154.00","48,120.60",21.16K,0.04%
12/5/2021,"49,725.00","56,715.00","57,688.00","49,725.00",14.96K,-12.32%
11/5/2021,"56,715.00","55,851.00","56,724.00","54,789.00",7.69K,1.55%
10/5/2021,"55,851.00","58,276.00","59,454.30","55,448.00",13.49K,-4.16%
